% # columns="iter, evals, sigma, 0, fitness, xbest" seed=854797, Sun Feb 16 19:12:32 2025, <python>{}</python>
270 2700 0.012677827944667873 0 1216291.7372662679 1.5120886051256315 1.000668877981506 1.0012608014200775 1.0000002917105186 1.0000046995807634 1.0000023946926573 1.0000001324593042 1.0000002195411037 1.0000000178280728
271 2710 0.012407847058245316 0 1216291.7127453438 1.4654729749586979 1.0026283100209181 1.0001392582097746 1.0004630492992346 1.000000073720686 1.0000017375561856 1.0000000602600538 1.0000003571799454 1.000000003240379
272 2720 0.011088925566978202 0 1216291.591064366 1.446157189700317 1.0099198743130609 1.0003203397789906 1.0000524215204738 1.0000000116999141 1.0000053956811168 1.000000038960013 1.0000002257679466 1.000000000104755
273 2730 0.01137658000016736 0 1216291.4752980059 1.472629242005899 1.0028732864743197 1.0001591344370147 1.0000301228243782 1.0000000255307222 1.0000005576516224 1.0000002582582126 1.000000053706972 1.000000003387188
274 2740 0.010511643702496696 0 1216291.5854318335 1.4643302451805544 1.0127964939418952 1.0007412986841582 1.0000038092175303 1.0000069176504347 1.0000002039013691 1.0000001616358325 1.0000000250212697 1.000000003916674
275 2750 0.009200900954031357 0 1216291.4504520032 1.488592746990389 1.000721075121178 1.0000700246403942 1.0000325404356756 1.0000003167383469 1.0000000348234828 1.0000000007140692 1.0000000016560355 1.000000001890505
276 2760 0.00858678816434882 0 1216291.4542971763 1.4653456200753592 1.0021568325245256 1.000135286548941 1.0000046512671754 1.0000166036698745 1.0000016099934617 1.0000002386462443 1.000000003225858 1.0000000000103542
277 2770 0.009558276296504697 0 1216291.403098847 1.4578028461524997 1.0008094043921065 1.0000017320790595 1.0000007936796558 1.0000004827510567 1.0000017970096862 1.0000001430555054 1.0000000095443464 1.0000000149021642
278 2780 0.009879288547294696 0 1216291.4416346187 1.4725048519466515 1.0002788570898593 1.000716280039725 1.0000008957591353 1.0000008782373142 1.000000000305703 1.0000000318768223 1.000000000004153 1.000000007912628
279 2790 0.00933574540445359 0 1216291.386977477 1.4621476521494539 1.0008036617215788 1.0000071571676115 1.0000158801973038 1.0000042271317227 1.000000007351596 1.0000000000863283 1.0000000467493553 1.0000000019007047
280 2800 0.008549366796044039 0 1216291.3776401514 1.4306438224465512 1.0048383832813381 1.0000125452512427 1.0000462155133556 1.0000031493254302 1.0000004759053693 1.000000649064751 1.0000000038410095 1.000000000031847
281 2810 0.008144330681061263 0 1216291.3735017825 1.4330013658732195 1.0057159998141885 1.0001412703733905 1.000000600657244 1.0000045161027014 1.0000002194006499 1.0000004346035098 1.0000000029119547 1.0000000006893865
282 2820 0.00795366917269817 0 1216291.3768223126 1.426711292902979 1.0076322846172099 1.0000054905140119 1.0000470407424293 1.0000123995147208 1.00000038152209 1.0000000163709857 1.000000004390524 1.0000000006986707
283 2830 0.007703203416858718 0 1216291.3403070124 1.4173266420536859 1.008225702359244 1.0001328511324048 1.0000099423181559 1.0000010257833385 1.0000003298744267 1.000000012640391 1.0000000381378078 1.0000000007732346
284 2840 0.007442242623092509 0 1216291.3652402924 1.4150338544230243 1.0117061974475647 1.0000169011823266 1.0000006285093574 1.0000001849959501 1.000000448977375 1.00000001025475 1.00000000129875 1.0000000088402319
285 2850 0.006924733027914532 0 1216291.3714754009 1.4422676742554377 1.0032727772866368 1.0000038324265959 1.00004896113445 1.0000057702421377 1.00000031318751 1.0000000309930823 1.0000000401182305 1.0000000002674796
286 2860 0.0067410454639170655 0 1216291.3681394304 1.4284596741651094 1.0058707893390444 1.0000258359790297 1.000056996466986 1.000000031878183 1.0000013297717112 1.000000166329838 1.0000000115226801 1.0000000024447686
287 2870 0.006637854513130978 0 1216291.3477217422 1.4330680558270636 1.0031651934715338 1.0000301480632092 1.000005936521442 1.0000003800648958 1.000001889333116 1.0000000278586343 1.0000000649163578 1.0000000012587682
288 2880 0.006518584142195912 0 1216291.341186204 1.4223393666503017 1.006379186673525 1.0003084010163272 1.000011200105782 1.0000000102884916 1.0000004924130461 1.0000000191582974 1.0000000137147276 1.0000000030173393
289 2890 0.006228951463428232 0 1216291.2789031954 1.4121618825266788 1.0039253430048691 1.0004766664380302 1.0000008521305834 1.0000000038484391 1.000000113518782 1.000000031181156 1.0000000036891121 1.0000000002267735
290 2900 0.005933883594800102 0 1216291.312653325 1.4034641178144036 1.0101493474168646 1.0000707936476443 1.0000009041202673 1.00000052910046 1.0000003264766422 1.0000001165379973 1.000000017788565 1.0000000000000004
291 2910 0.005531447957881699 0 1216291.2722869122 1.417424494789749 1.0032289516842705 1.0001369742915613 1.0000015180908792 1.0000004801139655 1.0000000254931958 1.0000000137425422 1.0000000279745622 1.0000000002816711
292 2920 0.005654285143622947 0 1216291.295350649 1.4131861706318343 1.0047088268178033 1.0000347286208828 1.0000174759838718 1.0000005581972997 1.0000003822350991 1.0000002409535866 1.0000000299008212 1.0000000002410887
293 2930 0.0053922715505779015 0 1216291.2721470534 1.4090824737029115 1.0055375330219496 1.0000206047996552 1.0000118421822874 1.0000004887458853 1.000000012578921 1.000000082735662 1.0000000033238512 1.0000000030722351
294 2940 0.005305670996775392 0 1216291.2619412262 1.396179381345744 1.0086241654853658 1.0000001821135995 1.0000036082833317 1.000000485157797 1.0000000107569795 1.0000000217181364 1.0000000171768209 1.0000000001772724
295 2950 0.005309787206273124 0 1216291.267493585 1.392695758692835 1.0062653221597313 1.000274483383979 1.0000172980968964 1.0000035711134256 1.0000002291933583 1.0000000044493613 1.0000000085384828 1.0000000078327382
296 2960 0.00587653575161943 0 1216291.2099549659 1.371546059881625 1.0083237607267692 1.0000899159136811 1.0000072568144724 1.0000000065844006 1.0000004061072187 1.0000000721517723 1.0000000319173352 1.0000000005295469
297 2970 0.006032847186308506 0 1216291.2310690081 1.3762074969435851 1.0087716009543632 1.0000172525646276 1.0000135050505385 1.000000474524128 1.0000003239571582 1.0000000539015492 1.0000000078878133 1.0000000081734957
298 2980 0.005674109639615687 0 1216291.2227591712 1.3871766318361392 1.0055580654458902 1.0002454253313835 1.0000005849255171 1.0000006313507217 1.0000009040973645 1.0000000408705456 1.000000002607523 1.0000000000761589
299 2990 0.005784744995144528 0 1216291.1886631784 1.372521376126719 1.0066598320243405 1.0001397495598434 1.0000000118737795 1.0000003339480845 1.0000000011005363 1.0000000501243094 1.0000000337390582 1.0000000000076168
300 3000 0.00608065181796572 0 1216291.1666731758 1.3755177730482167 1.0044979138177412 1.0000175095298371 1.0000210827783995 1.0000001111166177 1.0000000039349273 1.0000000156588968 1.0000000164151137 1.0000000016169954
301 3010 0.006687275032332902 0 1216291.148180833 1.3626052500093475 1.004407964513704 1.000159726590197 1.000028932580496 1.00000063438765 1.000000020895575 1.0000001107320473 1.0000000004897793 1.0000000038701353
302 3020 0.007264097533895201 0 1216291.1327464306 1.3572521397267212 1.0024922744716027 1.0003208190227129 1.0000327143385896 1.0000007955030925 1.000000015859491 1.0000000138054288 1.000000000133776 1.00000001147033
303 3030 0.007689866721698392 0 1216291.1530950915 1.3597524062860187 1.0032227923502373 1.0000671023935572 1.0000003046672041 1.0000071320691302 1.000001277771165 1.0000000400742888 1.0000000033713152 1.0000000130772548
304 3040 0.00802437123393701 0 1216291.1299703412 1.3404457844936417 1.0028477554174764 1.0006677659074792 1.0000018310208323 1.0000032613795318 1.0000019572187222 1.0000001503328522 1.0000000060024994 1.0000000065183743
305 3050 0.00872537393770416 0 1216291.097273082 1.302280906407836 1.0099387290409605 1.0000039916626324 1.0000000325416925 1.000015884436597 1.0000027426747673 1.000000141141894 1.0000000015101254 1.000000005835643
306 3060 0.009216687825507823 0 1216291.0810044068 1.3302747724899397 1.004447553574919 1.0000144614848154 1.0000098309286736 1.0000008678882724 1.0000000201767543 1.0000000876957371 1.00000000392911 1.000000021467723
307 3070 0.008423650824191962 0 1216291.102816568 1.3407875305983579 1.0022273160520523 1.0005030852415535 1.0000151883543282 1.000001827328425 1.0000000498540382 1.0000001748513867 1.0000000009812346 1.000000011094101
308 3080 0.007826439726529843 0 1216291.028803196 1.3138088097230196 1.0059307103159323 1.00013278103255 1.000000176456608 1.0000003455260777 1.0000008280863217 1.000000001300288 1.0000000003125178 1.0000000060814478
309 3090 0.00759981653686045 0 1216291.0283475246 1.3024871202826676 1.003233062295862 1.0005274235885206 1.0000019676898857 1.0000086060459925 1.000001781975052 1.000000003194985 1.0000000096600494 1.000000007754367
310 3100 0.00757694758834324 0 1216291.0193965847 1.3082226941059716 1.0044758600815855 1.000026060276347 1.0000210665407623 1.000000004780804 1.000000872253224 1.0000004639318287 1.0000000012922101 1.000000001874078
311 3110 0.008525795624545258 0 1216290.9972985997 1.2789961623141959 1.0033945901661558 1.0004812740902325 1.0000464561599767 1.0000012274722847 1.0000000022221478 1.0000007158194286 1.0000000449146005 1.0000000037704297
312 3120 0.009173978847172618 0 1216290.974670998 1.2322639767736536 1.0125679958619007 1.0001931419104442 1.000153856118963 1.0000012207329043 1.0000000164201186 1.0000000306961814 1.000000015701804 1.0000000159386362
313 3130 0.009712966830733505 0 1216290.9326834255 1.2338212302834424 1.0083122279686016 1.0000001260547298 1.000018120005518 1.0000004215310723 1.0000005101671476 1.0000003627713003 1.0000000381133047 1.0000000309866472
314 3140 0.011473784334984048 0 1216290.789581023 1.205960898120131 1.0055777334735894 1.0000272621535624 1.0000139600046465 1.0000024728505672 1.0000005273216988 1.0000000107283153 1.0000000490616496 1.0000000158255167
315 3150 0.013654267427555688 0 1216290.7433552986 1.165371109537446 1.0048087834785424 1.0001144980643908 1.0001499104718932 1.0000002086917976 1.0000000063816603 1.0000000660579125 1.0000000478926074 1.0000000219003935
316 3160 0.015817068771176786 0 1216290.7130635446 1.1662478714862374 1.0021131983362495 1.0000853307268245 1.000127188536885 1.000000032014601 1.0000010885524042 1.0000002845123481 1.0000000637571467 1.0000000102687157
317 3170 0.017216464300249455 0 1216290.6673064185 1.1134297981511847 1.0087775310611595 1.0002269415080232 1.0000131633522418 1.0000002850341905 1.0000016083515266 1.0000009905687215 1.0000000081108054 1.0000000101052648
318 3180 0.019072032577321776 0 1216290.5628253585 1.0835971925980237 1.0126279858414604 1.0000488719823302 1.0000033905996624 1.0000000145107126 1.000000895895344 1.0000003544256517 1.0000000109889509 1.0000000000032978
319 3190 0.02134939799610693 0 1216290.47088231 1.1025089429444104 1.0009150970784169 1.0001523619007777 1.000027632179442 1.000000604218214 1.0000007787701708 1.0000001542283652 1.0000000021577715 1.0000000000589553
320 3200 0.02310871831586523 0 1216290.458914815 1.0523960510236152 1.0070841639143697 1.0000038722794355 1.0000407717420237 1.0000020227420814 1.000001442760285 1.0000002230388312 1.000000012509041 1.0000000064297196
321 3210 0.025208828699640175 0 1216290.4099946273 1.0090472173763079 1.0004911153238865 1.0006949787832797 1.0000315796185133 1.0000002064317062 1.0000000630061336 1.0000004382034815 1.0000000001853033 1.0000000486010479
322 3220 0.02814612507245709 0 1216290.39343997 1.0003298734392392 1.000781943399893 1.000067138624218 1.0000779668310742 1.0000000156698061 1.000000080598973 1.0000009823555975 1.000000001832147 1.0000000416490302
323 3230 0.026154425416044152 0 1216290.408472816 1.0008305299010911 1.0135789623830254 1.0000170503312067 1.0000472353197865 1.0000000883861802 1.0000011849957857 1.0000000034035 1.0000000217394776 1.0000000043680348
324 3240 0.02725346765857587 0 1216290.4017458637 1.001080945934502 1.0001938402738058 1.00010002171263 1.0000057527466444 1.000000006189447 1.0000041878484347 1.000001039766659 1.0000000332655714 1.0000000296688434
325 3250 0.025690237451080997 0 1216290.365094488 1.000026512977902 1.000548990895849 1.0002612186459063 1.000000078601023 1.0000081582907936 1.0000000009847374 1.0000002070190857 1.000000166109656 1.0000000244136753
326 3260 0.02343475379879362 0 1216290.4755641595 1.0473457366288919 1.0004945407305124 1.0000009461741122 1.0001013994988073 1.0000500828800916 1.0000003529206372 1.000000024526584 1.0000000010423364 1.000000012947463
327 3270 0.02155218594680719 0 1216290.3124678805 1.0009597051295112 1.0009812458581107 1.0005216582645478 1.0000599651755446 1.0000044904020828 1.0000010635448375 1.0000002779600712 1.0000000000015197 1.0000000008332508
328 3280 0.01830182403592364 0 1216290.3159257835 1.007400146033635 1.000088351440403 1.0000579157893745 1.0000115779717227 1.0000152394997244 1.0000010503281445 1.0000000199828516 1.0000000009425223 1.000000021708359
329 3290 0.016979969715190637 0 1216290.3238197817 1.0022661531989858 1.0010802076238992 1.0001425361109149 1.0000399451529947 1.0000181312065655 1.0000000471920436 1.000000006817686 1.0000001093035755 1.0000000014084753
330 3300 0.016810209718653456 0 1216290.2826487508 1.0007100768474546 1.000319987193855 1.00021992068796 1.000072870781605 1.0000008343427498 1.0000005629533268 1.000000266341865 1.0000000042932915 1.0000000032199683
331 3310 0.015970211518178925 0 1216290.2931385087 1.000810624808196 1.0035387570442944 1.000397043082936 1.0000060727078504 1.0000022239611353 1.000000110847136 1.0000001514650265 1.000000000718759 1.0000000019261677
332 3320 0.014409466410706694 0 1216290.293850705 1.0015154841697307 1.0011053312943852 1.0000156435092282 1.0000481214625965 1.0000108308450997 1.0000001042760576 1.0000002945526039 1.0000000121586858 1.0000000047491222
333 3330 0.012496819571160875 0 1216290.2555023474 1.003653770085852 1.0000041375186803 1.0000005751032937 1.0000016617640648 1.000005309034619 1.0000001391146383 1.0000004372507099 1.0000000030979448 1.0000000007902647
334 3340 0.011071875075730873 0 1216290.2518976089 1.000023060073858 1.0003997561310591 1.000283181148974 1.000013908881459 1.0000002176446166 1.0000000235744237 1.0000002390159888 1.0000000009571628 1.0000000016747115
335 3350 0.01034251133471418 0 1216290.2495697828 1.0059300294557116 1.000019102040589 1.0000155979001966 1.000041799599702 1.0000000006625123 1.0000004932000301 1.0000000039575312 1.0000000146402876 1.000000002806415
336 3360 0.010867989964371905 0 1216290.249244627 1.000129966994605 1.0019004317204352 1.0000374785570902 1.0000082925183418 1.000002945714438 1.00000040501131 1.0000000285571509 1.0000000042831239 1.0000000017532753
337 3370 0.010120287551846935 0 1216290.239250293 1.001210512441179 1.0001455694573174 1.000339633537171 1.0000145128410172 1.0000002816988722 1.000000001089893 1.0000000280077417 1.0000000019757822 1.0000000002534297
338 3380 0.009766472521556643 0 1216290.2570060925 1.004539379624591 1.000759695057768 1.0000794237264092 1.0000040490439366 1.0000011991666358 1.000001311404903 1.0000000170697563 1.0000000090482026 1.0000000032311998
339 3390 0.009613741111059214 0 1216290.2279469613 1.000006049379267 1.0005389320563007 1.0000003584204145 1.0000001958797684 1.000000081495322 1.000000391892609 1.0000001202542796 1.0000000111980345 1.0000000003162735
340 3400 0.008995041590888247 0 1216290.2341230987 1.0002841177797874 1.000008561851572 1.000263660937969 1.0000023087624135 1.0000000490438015 1.0000000651947678 1.0000000681378367 1.0000000152336477 1.0000000002063858
341 3410 0.008916297418787212 0 1216290.2316656227 1.0003214606962363 1.000338045172609 1.0000453210485953 1.0000108958389102 1.000001880041981 1.0000001101665674 1.00000002243362 1.000000025339214 1.0000000000300469
342 3420 0.007821444016116176 0 1216290.217351134 1.0001446710575885 1.0000449753647427 1.0000002426141645 1.0000001273688048 1.0000009384603583 1.0000000057175862 1.0000001236336111 1.0000000040761658 1.0000000001483667
343 3430 0.007314547531289858 0 1216290.2209767804 1.0004894583042254 1.000002197008882 1.000008552088017 1.0000000098010418 1.0000036790082658 1.000000014986209 1.000000053438748 1.0000000060394174 1.0000000006929566
344 3440 0.006719433787423741 0 1216290.2149099784 1.0000959556949207 1.000031229366047 1.0000000546024366 1.0000014663353578 1.0000001197655821 1.0000002818657379 1.0000000023385762 1.0000000144481067 1.000000000078717
345 3450 0.006289157947795769 0 1216290.223327861 1.001591741298798 1.0000405422561154 1.0000727652271841 1.0000005941810062 1.000000637256855 1.0000001319129357 1.000000058308246 1.0000000045120794 1.0000000009166785
346 3460 0.005722569847420724 0 1216290.2163745295 1.0003941229274471 1.0000004196947856 1.0000252985060516 1.000001455021207 1.000000031224876 1.000000503038409 1.0000000175299502 1.000000001623268 1.0000000005347462
347 3470 0.005540937530910748 0 1216290.214645604 1.000126799960153 1.0000866822264638 1.0000090756799676 1.0000146849287708 1.0000000515555545 1.0000000120855337 1.000000002002635 1.0000000000772784 1.0000000011193564
348 3480 0.0050075284447960965 0 1216290.2143975005 1.0002998739399158 1.0000056268618018 1.0000419754946528 1.000000022638247 1.0000002893814415 1.0000000711975563 1.000000000435336 1.0000000045235378 1.0000000015336525
349 3490 0.004540494218451612 0 1216290.2126280565 1.000043610090244 1.000060324942602 1.0000076083338676 1.00000444916753 1.000000174980467 1.0000000276555088 1.0000000232592356 1.000000007445077 1.0000000000152576
350 3500 0.004217616897475211 0 1216290.2068711903 1.0000823492991717 1.0000924443795818 1.0000018142732312 1.0000000037727366 1.0000000001713523 1.0000000100130562 1.0000000001924307 1.0000000011519146 1.000000000013747
351 3510 0.003954757977960732 0 1216290.2075468018 1.0000029377206026 1.0000000544955776 1.0000005250753914 1.0000000635279958 1.0000000525099966 1.0000001227160142 1.0000000142265209 1.00000000005426 1.0000000000459628
352 3520 0.003735795281535608 0 1216290.2074720769 1.0000373483338592 1.0000040434633117 1.000002097274044 1.0000003781183953 1.0000002095194258 1.0000001259979612 1.0000000028766147 1.0000000002025757 1.0000000000031728
353 3530 0.003501849265146912 0 1216290.2070530981 1.0000704372276006 1.000049186107032 1.0000000010158159 1.000001093243531 1.0000000819039043 1.0000000005607987 1.000000000505625 1.0000000020184978 1.0000000000309066
354 3540 0.003304695822409803 0 1216290.2070069474 1.0002008740871067 1.000062923319423 1.0000054193317314 1.0000005497819437 1.0000000767629922 1.0000000000177944 1.0000000002174614 1.000000000037732 1.000000000094965
355 3550 0.0031066929707781665 0 1216290.2064536198 1.0002586147265755 1.0000000058851575 1.000002712918646 1.0000007327021332 1.0000000022970756 1.0000000173206653 1.0000000016920125 1.0000000002546834 1.0000000000593807
356 3560 0.002847277045852412 0 1216290.2059796813 1.0000474217549653 1.0000192792246942 1.000004032436568 1.0000002679924698 1.000000084309358 1.0000000002502607 1.000000000096232 1.0000000001609644 1.0000000000472757
357 3570 0.0025853291647157943 0 1216290.2062251822 1.000007784570925 1.0000288474869639 1.0000000269375076 1.0000001141851917 1.0000001258255535 1.000000012582202 1.0000000006554337 1.0000000001571998 1.0000000001819955
358 3580 0.002299771366598193 0 1216290.2063431626 1.0000730264891098 1.0000206032541032 1.0000064654497793 1.000000071275075 1.000000160092674 1.000000001678222 1.0000000001682987 1.0000000002790612 1.000000000046914
359 3590 0.00186113715251276 0 1216290.2054332956 1.000020340339341 1.0000002012210925 1.0000001092149444 1.0000000359959516 1.0000000281457049 1.0000000191055034 1.0000000000176479 1.0000000002870024 1.0000000000039735
360 3600 0.0016264846961823987 0 1216290.2052521778 1.0000051737176157 1.000000142572181 1.0000014114060063 1.0000000580837942 1.0000000136406986 1.0000000005523104 1.0000000000000064 1.0000000001258784 1.0000000000318519
361 3610 0.0015128557522750994 0 1216290.2053794095 1.000041945389081 1.0000018848409598 1.000000431710299 1.0000004085298864 1.0000000003938851 1.000000004895578 1.0000000006118401 1.0000000000331246 1.0000000000035285
362 3620 0.0013581011512742939 0 1216290.2053381512 1.0000240993759173 1.0000072035315193 1.0000005753711951 1.0000001850906555 1.0000000014322903 1.0000000008588796 1.0000000004620746 1.0000000000001332 1.0000000000382918
363 3630 0.0012270628641765024 0 1216290.2051870935 1.000053673981945 1.00000079693316 1.000000261033625 1.0000000316864757 1.0000000005380845 1.0000000018047506 1.000000000162241 1.0000000000357834 1.0000000000051512
364 3640 0.0011607598207983617 0 1216290.2052169617 1.0000350206263502 1.0000046357343428 1.0000000837315444 1.0000000202033918 1.0000000000182667 1.000000001979997 1.0000000001655707 1.0000000001689389 1.0000000000005513
365 3650 0.0010224065587959856 0 1216290.205159526 1.0000181834001898 1.000001977195841 1.000000137046659 1.0000000149940202 1.0000000104006619 1.0000000000001363 1.0000000000013112 1.000000000068467 1.000000000026674
366 3660 0.0008978158802913217 0 1216290.2050838291 1.0000023260780033 1.0000004726678582 1.0000000537639888 1.0000000048643538 1.000000002407846 1.000000001615181 1.0000000001169727 1.0000000000599598 1.0000000000143445
367 3670 0.0008053937039496816 0 1216290.2050966471 1.000002726009505 1.0000000151302344 1.0000002798641558 1.0000000584873059 1.000000008558682 1.0000000007197325 1.0000000001797364 1.0000000000768003 1.000000000000146
368 3680 0.000717307748554147 0 1216290.205074818 1.0000005616043903 1.0000000817322177 1.0000000190688632 1.0000000209126783 1.0000000041455988 1.0000000005118503 1.0000000003219076 1.0000000001125129 1.000000000000686
369 3690 0.0006541011704987871 0 1216290.2050446882 1.0000148932424744 1.0000002115928206 1.0000000144095023 1.0000000001375162 1.0000000000767528 1.000000000003247 1.0000000000491822 1.0000000000408051 1.0000000000027056
370 3700 0.0006112497336282673 0 1216290.2050010904 1.0000004372932978 1.000000004864112 1.0000000300829428 1.0000000001680718 1.000000000873487 1.000000000015387 1.000000000016348 1.000000000001341 1.0000000000032154
371 3710 0.0005149396424589851 0 1216290.2050291256 1.0000131264587173 1.0000000402593456 1.000000014409448 1.0000000141641212 1.0000000016514277 1.000000000236952 1.0000000000005673 1.0000000000003177 1.0000000000010085
372 3720 0.00045158678486441366 0 1216290.2050110858 1.0000056560804633 1.000000004847019 1.0000000076799345 1.000000000374718 1.0000000000221405 1.0000000005098446 1.0000000000103175 1.0000000000103826 1.0000000000003197
373 3730 0.0004088741366685759 0 1216290.2050154358 1.0000020834335 1.0000007463990657 1.000000008117793 1.000000006743771 1.0000000000415807 1.000000000004398 1.0000000000221168 1.0000000000001639 1.0000000000050178
374 3740 0.0003936896040679618 0 1216290.205002261 1.0000037905917842 1.0000002277250306 1.000000019244625 1.0000000000122404 1.0000000000011737 1.0000000000372025 1.0000000000212868 1.00000000000208 1.0000000000000266
375 3750 0.0003651521332660888 0 1216290.2050034858 1.0000008235994287 1.0000003888626379 1.0000000660316732 1.0000000002974399 1.0000000000733724 1.000000000251025 1.0000000000020075 1.0000000000034772 1.0000000000002562
376 3760 0.0003327399247720045 0 1216290.205005464 1.0000000037519587 1.000000357918353 1.0000000001672231 1.0000000021511857 1.0000000006512568 1.000000000251335 1.000000000097568 1.0000000000024896 1.0000000000005664
377 3770 0.0003199733914811298 0 1216290.2050032204 1.00000011956793 1.0000001450627718 1.000000015142911 1.0000000054844733 1.0000000004612777 1.0000000004969019 1.000000000047695 1.0000000000013747 1.000000000000044
378 3780 0.0003267653055238856 0 1216290.205007444 1.000001571048237 1.0000000578604045 1.000000021887477 1.000000000103105 1.0000000018117121 1.0000000003204486 1.000000000104124 1.0000000000000373 1.0000000000000335
379 3790 0.0002975918314118591 0 1216290.205000008 1.0000001278561905 1.000000235720637 1.0000000030123921 1.000000004286358 1.0000000000412022 1.0000000001771459 1.0000000000260207 1.0000000000019396 1.0000000000013194
380 3800 0.00029851421303578166 0 1216290.2050025687 1.0000001190991967 1.0000000658606674 1.0000000002105625 1.0000000060743657 1.0000000001633427 1.0000000007152532 1.0 1.0000000000075855 1.000000000000005
381 3810 0.00028148942744446074 0 1216290.2049998508 1.0000001287429727 1.0000000007147778 1.0000000392400192 1.0000000000942846 1.0000000009698777 1.0000000001996205 1.0000000000387421 1.0000000000052853 1.000000000000109
382 3820 0.00028162550566708235 0 1216290.2050008085 1.0000011705057155 1.000000097137533 1.0000000378992073 1.000000001236894 1.0000000014904542 1.0000000000001912 1.000000000003417 1.000000000008356 1.000000000000015
383 3830 0.0002740212866501737 0 1216290.204994874 1.0000003900436585 1.0000001675857175 1.000000024452631 1.0000000002247442 1.0000000000246898 1.0000000000845264 1.0000000000001439 1.0000000000000566 1.0000000000006082
384 3840 0.0002665622019279918 0 1216290.2049955635 1.0000020992576033 1.000000010180534 1.0000000106216171 1.0000000026264046 1.0000000000528633 1.000000000078569 1.000000000002529 1.0000000000004452 1.0
385 3850 0.0002586595601364762 0 1216290.2049974224 1.0000000029611882 1.0000001276625259 1.0000000033322056 1.0000000011250514 1.0000000004274292 1.0000000000117142 1.0000000000115234 1.0000000000071094 1.0000000000013944
386 3860 0.00022600734252273917 0 1216290.2049919304 1.0000000055690739 1.0000000354396494 1.0000000116566012 1.0000000021481636 1.0000000000001985 1.0000000000428262 1.000000000001318 1.000000000001138 1.0000000000003562
387 3870 0.00020441920809509553 0 1216290.2049933868 1.000000432040117 1.0000001530428313 1.0000000090340668 1.000000000509889 1.000000000046028 1.0000000000001377 1.0000000000219935 1.0000000000003637 1.0000000000000488
388 3880 0.00018996179230822228 0 1216290.2049904836 1.0000000061250007 1.0000000109954181 1.0000000152352866 1.000000000126749 1.0000000000141518 1.0000000000384595 1.000000000007356 1.0000000000001645 1.0000000000000087
389 3890 0.00016956093058399153 0 1216290.2049905416 1.0000000071117152 1.0000000036969134 1.000000000157559 1.0000000016745625 1.0000000000879534 1.0000000000961482 1.0000000000000384 1.000000000000194 1.0000000000001072
390 3900 0.00014738751088706813 0 1216290.204990288 1.000000011504527 1.000000073664704 1.0000000006556802 1.0000000005407492 1.0000000000000009 1.0000000000002165 1.0000000000041704 1.0 1.0000000000002998
391 3910 0.00013995744920635152 0 1216290.2049905008 1.0000000295470177 1.0000000000969347 1.0000000141689118 1.0000000000013454 1.0000000001568639 1.0000000000000155 1.0000000000009996 1.0000000000003828 1.0000000000003468
392 3920 0.00012447108225559632 0 1216290.2049903008 1.0000000275906649 1.0000000115637382 1.0000000155253912 1.000000000036885 1.0000000000628635 1.0000000000019826 1.0000000000032974 1.000000000000002 1.0000000000002132
393 3930 0.00010953394945885908 0 1216290.2049891818 1.0000000198839363 1.000000000427053 1.0000000004229535 1.0000000009230445 1.0000000000126938 1.0000000000103104 1.0000000000000628 1.0000000000006333 1.0000000000000373
394 3940 9.825638886059873e-05 0 1216290.2049898054 1.0000000192657394 1.0000000438151018 1.0000000000404343 1.0000000000288867 1.000000000006252 1.0000000000251177 1.0000000000023972 1.0000000000000304 1.0000000000002334
395 3950 8.849868730016062e-05 0 1216290.2049890105 1.0000000001410985 1.0000000008006473 1.000000001305732 1.0000000006227137 1.0000000000006906 1.000000000011592 1.0000000000000153 1.000000000000598 1.0000000000000073
396 3960 8.41992239790716e-05 0 1216290.2049895842 1.0000000414905688 1.0000000216291203 1.0000000008915624 1.0000000000018139 1.000000000027708 1.0000000000024358 1.000000000000002 1.0000000000021647 1.0000000000000056
397 3970 7.644359514023579e-05 0 1216290.2049890545 1.0000000043984196 1.0000000086306398 1.0000000009705 1.0000000002264484 1.0000000000151081 1.0000000000000067 1.0000000000024387 1.0000000000004932 1.0000000000000548
398 3980 6.50255103360755e-05 0 1216290.2049891418 1.0000000035580765 1.0000000000476532 1.0000000020864457 1.0000000000014837 1.0000000000748466 1.00000000000413 1.0000000000001519 1.0000000000002605 1.0000000000001832
399 3990 5.822136141914848e-05 0 1216290.2049888747 1.0000000255726673 1.0000000015105934 1.0000000016503514 1.0000000002412472 1.000000000056119 1.0000000000002545 1.0000000000000873 1.0000000000000717 1.0000000000000666
400 4000 5.7176581704382535e-05 0 1216290.2049885364 1.0000000079560003 1.0000000013779597 1.0000000005338203 1.0000000001153022 1.000000000023309 1.0000000000002247 1.0000000000000044 1.0000000000000666 1.00000000000001
401 4010 5.570458413492521e-05 0 1216290.2049886782 1.0000000391270796 1.0000000002947695 1.0000000000157658 1.0000000000221074 1.0000000000327498 1.0000000000001317 1.0000000000007871 1.0000000000001243 1.0000000000000449
402 4020 5.5384632057630284e-05 0 1216290.204988582 1.0000000008176688 1.0000000057097969 1.0000000000736864 1.0000000000294385 1.0000000000059392 1.000000000001681 1.0000000000007123 1.0000000000000706 1.0000000000000315
403 4030 5.3270788093941936e-05 0 1216290.2049885578 1.0000000003284637 1.0000000036128494 1.0000000002833573 1.0000000001232823 1.0000000000141227 1.0000000000001497 1.0000000000006872 1.0000000000000113 1.0000000000000202
